index,LocationType,TimeFrame_x,DataFormat_CI,Num of Child Immigrants,Location,Time,Data Type,TimeFrame_UE,DataFormat_UE,Number of Unemployed Parents
12573,City,2002-2004,Percent,N.A.,Baltimore,October,Percent,2015,Percent,0.07
12574,City,2002-2004,Percent,N.A.,Baltimore,November,Percent,2015,Percent,0.068
12575,City,2002-2004,Percent,N.A.,Baltimore,December,Percent,2015,Percent,0.066
12576,City,2002-2004,Percent,N.A.,Baltimore,January,Percent,2016,Percent,0.073
12577,City,2002-2004,Percent,N.A.,Baltimore,February,Percent,2016,Percent,0.071
12578,City,2002-2004,Percent,N.A.,Baltimore,March,Percent,2016,Percent,0.069
12579,City,2002-2004,Percent,N.A.,Baltimore,April,Percent,2016,Percent,0.063
12580,City,2002-2004,Percent,N.A.,Baltimore,May,Percent,2016,Percent,0.062
12581,City,2002-2004,Percent,N.A.,Baltimore,June,Percent,2016,Percent,0.068
12582,City,2002-2004,Percent,N.A.,Baltimore,July,Percent,2016,Percent,0.069
12583,City,2002-2004,Percent,N.A.,Baltimore,August,Percent,2016,Percent,0.071
12584,City,2002-2004,Percent,N.A.,Baltimore,September,Percent,2016,Percent,0.063
12585,City,2002-2004,Percent,N.A.,Baltimore,October,Percent,2016,Percent,0.064
12586,City,2002-2004,Percent,N.A.,Baltimore,November,Percent,2016,Percent,0.062
12587,City,2002-2004,Percent,N.A.,Baltimore,December,Percent,2016,Percent,0.062
12588,City,2002-2004,Percent,N.A.,Baltimore,January,Percent,2017,Percent,0.07
12589,City,2002-2004,Percent,N.A.,Baltimore,February,Percent,2017,Percent,0.067
12590,City,2002-2004,Percent,N.A.,Baltimore,March,Percent,2017,Percent,0.064
12591,City,2002-2004,Percent,N.A.,Baltimore,April,Percent,2017,Percent,0.061
12592,City,2002-2004,Percent,N.A.,Baltimore,May,Percent,2017,Percent,0.058
12593,City,2002-2004,Percent,N.A.,Baltimore,June,Percent,2017,Percent,0.065
12594,City,2002-2004,Percent,N.A.,Baltimore,July,Percent,2017,Percent,0.065
12595,City,2002-2004,Percent,N.A.,Baltimore,August,Percent,2017,Percent,0.068
12596,City,2002-2004,Percent,N.A.,Baltimore,September,Percent,2017,Percent,0.059
12597,City,2002-2004,Percent,N.A.,Baltimore,October,Percent,2017,Percent,0.058
12598,City,2002-2004,Percent,N.A.,Baltimore,November,Percent,2017,Percent,0.059
12599,City,2002-2004,Percent,N.A.,Baltimore,December,Percent,2017,Percent,0.06
12600,City,2002-2004,Percent,N.A.,Baltimore,January,Percent,2018,Percent,0.066
12601,City,2002-2004,Percent,N.A.,Baltimore,February,Percent,2018,Percent,0.063
12602,City,2002-2004,Percent,N.A.,Baltimore,March,Percent,2018,Percent,0.059
12603,City,2002-2004,Percent,N.A.,Baltimore,April,Percent,2018,Percent,0.055
12604,City,2002-2004,Percent,N.A.,Baltimore,May,Percent,2018,Percent,0.054
12605,City,2002-2004,Percent,N.A.,Baltimore,June,Percent,2018,Percent,0.061
12606,City,2002-2004,Percent,N.A.,Baltimore,July,Percent,2018,Percent,0.061
12607,City,2002-2004,Percent,N.A.,Baltimore,August,Percent,2018,Percent,0.064
12608,City,2002-2004,Percent,N.A.,Baltimore,September,Percent,2018,Percent,0.052
12609,City,2002-2004,Percent,N.A.,Baltimore,October,Percent,2018,Percent,0.052
12610,City,2002-2004,Percent,N.A.,Baltimore,November,Percent,2018,Percent,0.05
12611,City,2002-2004,Percent,N.A.,Baltimore,December,Percent,2018,Percent,0.052
12612,City,2002-2004,Percent,N.A.,Baltimore,January,Percent,2019,Percent,0.058
12613,City,2002-2004,Percent,N.A.,Baltimore,February,Percent,2019,Percent,0.054
12614,City,2002-2004,Percent,N.A.,Baltimore,March,Percent,2019,Percent,0.052
12615,City,2002-2004,Percent,N.A.,Baltimore,April,Percent,2019,Percent,0.047
12616,City,2002-2004,Percent,N.A.,Baltimore,May,Percent,2019,Percent,0.049
12617,City,2002-2004,Percent,N.A.,Baltimore,June,Percent,2019,Percent,0.055
12618,City,2002-2004,Percent,N.A.,Baltimore,July,Percent,2019,Percent,0.055
12619,City,2002-2004,Percent,N.A.,Baltimore,August,Percent,2019,Percent,0.057
12620,City,2002-2004,Percent,N.A.,Baltimore,September,Percent,2019,Percent,0.048
12621,City,2002-2004,Percent,N.A.,Baltimore,October,Percent,2019,Percent,0.048
12622,City,2002-2004,Percent,N.A.,Baltimore,November,Percent,2019,Percent,0.046
12623,City,2002-2004,Percent,N.A.,Baltimore,December,Percent,2019,Percent,0.042
12624,City,2002-2004,Percent,N.A.,Baltimore,January,Percent,2020,Percent,0.049
12625,City,2002-2004,Percent,N.A.,Baltimore,February,Percent,2020,Percent,0.047
12626,City,2002-2004,Percent,N.A.,Baltimore,March,Percent,2020,Percent,0.049
12627,City,2002-2004,Percent,N.A.,Baltimore,April,Percent,2020,Percent,0.116
12628,City,2002-2004,Percent,N.A.,Baltimore,May,Percent,2020,Percent,0.115
12629,City,2002-2004,Percent,N.A.,Baltimore,June,Percent,2020,Percent,0.1
12630,City,2002-2004,Percent,N.A.,Baltimore,July,Percent,2020,Percent,0.105
12631,City,2002-2004,Percent,N.A.,Baltimore,August,Percent,2020,Percent,0.091
12632,City,2002-2004,Percent,N.A.,Baltimore,September,Percent,2020,Percent,0.086
12633,City,2002-2004,Percent,N.A.,Baltimore,October,Percent,2020,Percent,0.081
12634,City,2002-2004,Percent,N.A.,Baltimore,November,Percent,2020,Percent,0.077
12635,City,2002-2004,Percent,N.A.,Baltimore,December,Percent,2020,Percent,0.077
12636,City,2002-2004,Percent,N.A.,Baltimore,January,Percent,2021,Percent,0.086
12637,City,2002-2004,Percent,N.A.,Baltimore,February,Percent,2021,Percent,0.081
12638,City,2002-2004,Percent,N.A.,Baltimore,March,Percent,2021,Percent,0.08
12639,City,2002-2004,Percent,N.A.,Baltimore,April,Percent,2021,Percent,0.076
12640,City,2002-2004,Percent,N.A.,Baltimore,May,Percent,2021,Percent,0.079
12641,City,2002-2004,Percent,N.A.,Baltimore,June,Percent,2021,Percent,0.085
12642,City,2002-2004,Percent,N.A.,Baltimore,July,Percent,2021,Percent,0.078
12643,City,2002-2004,Percent,N.A.,Baltimore,August,Percent,2021,Percent,0.078
12644,City,2002-2004,Percent,N.A.,Baltimore,September,Percent,2021,Percent,0.073
12645,City,2002-2004,Percent,N.A.,Baltimore,October,Percent,2021,Percent,0.071
12646,City,2002-2004,Percent,N.A.,Baltimore,November,Percent,2021,Percent,0.067
12647,City,2002-2004,Percent,N.A.,Baltimore,December,Percent,2021,Percent,0.063
12648,City,2002-2004,Percent,N.A.,Baltimore,January,Percent,2022,Percent,0.063
12649,City,2002-2004,Percent,N.A.,Baltimore,February,Percent,2022,Percent,0.061
12650,City,2002-2004,Percent,N.A.,Baltimore,March,Percent,2022,Percent,0.058
12651,City,2002-2004,Percent,N.A.,Baltimore,April,Percent,2022,Percent,0.049
12652,City,2002-2004,Percent,N.A.,Baltimore,May,Percent,2022,Percent,0.051
12653,City,2002-2004,Percent,N.A.,Baltimore,June,Percent,2022,Percent,0.061
12654,City,2002-2004,Percent,N.A.,Baltimore,July,Percent,2022,Percent,0.056
12655,City,2002-2004,Percent,N.A.,Baltimore,August,Percent,2022,Percent,0.059
12656,City,2002-2004,Percent,N.A.,Baltimore,September,Percent,2022,Percent,0.051
12657,City,2002-2004,Percent,N.A.,Baltimore,October,Percent,2022,Percent,0.042
12658,City,2002-2004,Percent,N.A.,Baltimore,November,Percent,2022,Percent,0.038
12659,City,2002-2004,Percent,N.A.,Baltimore,December,Percent,2022,Percent,0.034
12660,City,2002-2004,Percent,N.A.,Baltimore,January,Percent,2023,Percent,0.042
12661,City,2002-2004,Percent,N.A.,Baltimore,February,Percent,2023,Percent,0.041
12662,City,2002-2004,Percent,N.A.,Baltimore,March,Percent,2023,Percent,0.032
12663,City,2002-2004,Percent,N.A.,Baltimore,April,Percent,2023,Percent,0.026
12664,City,2002-2004,Percent,N.A.,Baltimore,May,Percent,2023,Percent,0.03
12665,City,2002-2004,Percent,N.A.,Baltimore,June,Percent,2023,Percent,0.023
12666,City,2002-2004,Percent,N.A.,Baltimore,July,Percent,2023,Percent,0.023
12667,City,2002-2004,Percent,N.A.,Baltimore,August,Percent,2023,Percent,0.025
12668,City,2002-2004,Percent,N.A.,Baltimore,September,Percent,2023,Percent,
12669,City,2002-2004,Percent,N.A.,Baltimore,October,Percent,2023,Percent,
12670,City,2002-2004,Percent,N.A.,Baltimore,November,Percent,2023,Percent,
12671,City,2002-2004,Percent,N.A.,Baltimore,December,Percent,2023,Percent,
12672,City,2005,Number,N.A.,Baltimore,January,Percent,2000,Percent,0.059
12673,City,2005,Number,N.A.,Baltimore,February,Percent,2000,Percent,0.06
12674,City,2005,Number,N.A.,Baltimore,March,Percent,2000,Percent,0.059
12675,City,2005,Number,N.A.,Baltimore,April,Percent,2000,Percent,0.055
12676,City,2005,Number,N.A.,Baltimore,May,Percent,2000,Percent,0.058
12677,City,2005,Number,N.A.,Baltimore,June,Percent,2000,Percent,0.06
12678,City,2005,Number,N.A.,Baltimore,July,Percent,2000,Percent,0.062
12679,City,2005,Number,N.A.,Baltimore,August,Percent,2000,Percent,0.064
12680,City,2005,Number,N.A.,Baltimore,September,Percent,2000,Percent,0.059
12681,City,2005,Number,N.A.,Baltimore,October,Percent,2000,Percent,0.057
12682,City,2005,Number,N.A.,Baltimore,November,Percent,2000,Percent,0.057
12683,City,2005,Number,N.A.,Baltimore,December,Percent,2000,Percent,0.054
12684,City,2005,Number,N.A.,Baltimore,January,Percent,2001,Percent,0.068
12685,City,2005,Number,N.A.,Baltimore,February,Percent,2001,Percent,0.062
12686,City,2005,Number,N.A.,Baltimore,March,Percent,2001,Percent,0.063
12687,City,2005,Number,N.A.,Baltimore,April,Percent,2001,Percent,0.063
12688,City,2005,Number,N.A.,Baltimore,May,Percent,2001,Percent,0.059
12689,City,2005,Number,N.A.,Baltimore,June,Percent,2001,Percent,0.064
12690,City,2005,Number,N.A.,Baltimore,July,Percent,2001,Percent,0.069
12691,City,2005,Number,N.A.,Baltimore,August,Percent,2001,Percent,0.075
12692,City,2005,Number,N.A.,Baltimore,September,Percent,2001,Percent,0.068
12693,City,2005,Number,N.A.,Baltimore,October,Percent,2001,Percent,0.066
12694,City,2005,Number,N.A.,Baltimore,November,Percent,2001,Percent,0.07
12695,City,2005,Number,N.A.,Baltimore,December,Percent,2001,Percent,0.069
12696,City,2005,Number,N.A.,Baltimore,January,Percent,2002,Percent,0.078
12697,City,2005,Number,N.A.,Baltimore,February,Percent,2002,Percent,0.072
12698,City,2005,Number,N.A.,Baltimore,March,Percent,2002,Percent,0.071
12699,City,2005,Number,N.A.,Baltimore,April,Percent,2002,Percent,0.069
12700,City,2005,Number,N.A.,Baltimore,May,Percent,2002,Percent,0.068
12701,City,2005,Number,N.A.,Baltimore,June,Percent,2002,Percent,0.073
12702,City,2005,Number,N.A.,Baltimore,July,Percent,2002,Percent,0.076
12703,City,2005,Number,N.A.,Baltimore,August,Percent,2002,Percent,0.074
12704,City,2005,Number,N.A.,Baltimore,September,Percent,2002,Percent,0.067
12705,City,2005,Number,N.A.,Baltimore,October,Percent,2002,Percent,0.067
12706,City,2005,Number,N.A.,Baltimore,November,Percent,2002,Percent,0.072
12707,City,2005,Number,N.A.,Baltimore,December,Percent,2002,Percent,0.07
12708,City,2005,Number,N.A.,Baltimore,January,Percent,2003,Percent,0.078
12709,City,2005,Number,N.A.,Baltimore,February,Percent,2003,Percent,0.073
12710,City,2005,Number,N.A.,Baltimore,March,Percent,2003,Percent,0.071
12711,City,2005,Number,N.A.,Baltimore,April,Percent,2003,Percent,0.069
12712,City,2005,Number,N.A.,Baltimore,May,Percent,2003,Percent,0.07
12713,City,2005,Number,N.A.,Baltimore,June,Percent,2003,Percent,0.08
12714,City,2005,Number,N.A.,Baltimore,July,Percent,2003,Percent,0.079
12715,City,2005,Number,N.A.,Baltimore,August,Percent,2003,Percent,0.079
12716,City,2005,Number,N.A.,Baltimore,September,Percent,2003,Percent,0.075
12717,City,2005,Number,N.A.,Baltimore,October,Percent,2003,Percent,0.072
12718,City,2005,Number,N.A.,Baltimore,November,Percent,2003,Percent,0.072
12719,City,2005,Number,N.A.,Baltimore,December,Percent,2003,Percent,0.068
12720,City,2005,Number,N.A.,Baltimore,January,Percent,2004,Percent,0.077
12721,City,2005,Number,N.A.,Baltimore,February,Percent,2004,Percent,0.073
12722,City,2005,Number,N.A.,Baltimore,March,Percent,2004,Percent,0.072
12723,City,2005,Number,N.A.,Baltimore,April,Percent,2004,Percent,0.068
12724,City,2005,Number,N.A.,Baltimore,May,Percent,2004,Percent,0.069
12725,City,2005,Number,N.A.,Baltimore,June,Percent,2004,Percent,0.076
12726,City,2005,Number,N.A.,Baltimore,July,Percent,2004,Percent,0.076
12727,City,2005,Number,N.A.,Baltimore,August,Percent,2004,Percent,0.076
12728,City,2005,Number,N.A.,Baltimore,September,Percent,2004,Percent,0.071
12729,City,2005,Number,N.A.,Baltimore,October,Percent,2004,Percent,0.071
12730,City,2005,Number,N.A.,Baltimore,November,Percent,2004,Percent,0.071
12731,City,2005,Number,N.A.,Baltimore,December,Percent,2004,Percent,0.071
12732,City,2005,Number,N.A.,Baltimore,January,Percent,2005,Percent,0.077
12733,City,2005,Number,N.A.,Baltimore,February,Percent,2005,Percent,0.076
12734,City,2005,Number,N.A.,Baltimore,March,Percent,2005,Percent,0.069
12735,City,2005,Number,N.A.,Baltimore,April,Percent,2005,Percent,0.066
12736,City,2005,Number,N.A.,Baltimore,May,Percent,2005,Percent,0.067
12737,City,2005,Number,N.A.,Baltimore,June,Percent,2005,Percent,0.071
12738,City,2005,Number,N.A.,Baltimore,July,Percent,2005,Percent,0.071
12739,City,2005,Number,N.A.,Baltimore,August,Percent,2005,Percent,0.069
12740,City,2005,Number,N.A.,Baltimore,September,Percent,2005,Percent,0.068
12741,City,2005,Number,N.A.,Baltimore,October,Percent,2005,Percent,0.067
12742,City,2005,Number,N.A.,Baltimore,November,Percent,2005,Percent,0.066
12743,City,2005,Number,N.A.,Baltimore,December,Percent,2005,Percent,0.06
12744,City,2005,Number,N.A.,Baltimore,January,Percent,2006,Percent,0.066
12745,City,2005,Number,N.A.,Baltimore,February,Percent,2006,Percent,0.065
12746,City,2005,Number,N.A.,Baltimore,March,Percent,2006,Percent,0.06
12747,City,2005,Number,N.A.,Baltimore,April,Percent,2006,Percent,0.06
12748,City,2005,Number,N.A.,Baltimore,May,Percent,2006,Percent,0.062
12749,City,2005,Number,N.A.,Baltimore,June,Percent,2006,Percent,0.067
12750,City,2005,Number,N.A.,Baltimore,July,Percent,2006,Percent,0.07
12751,City,2005,Number,N.A.,Baltimore,August,Percent,2006,Percent,0.068
12752,City,2005,Number,N.A.,Baltimore,September,Percent,2006,Percent,0.063
12753,City,2005,Number,N.A.,Baltimore,October,Percent,2006,Percent,0.06
12754,City,2005,Number,N.A.,Baltimore,November,Percent,2006,Percent,0.059
12755,City,2005,Number,N.A.,Baltimore,December,Percent,2006,Percent,0.056
12756,City,2005,Number,N.A.,Baltimore,January,Percent,2007,Percent,0.063
12757,City,2005,Number,N.A.,Baltimore,February,Percent,2007,Percent,0.059
12758,City,2005,Number,N.A.,Baltimore,March,Percent,2007,Percent,0.052
12759,City,2005,Number,N.A.,Baltimore,April,Percent,2007,Percent,0.052
12760,City,2005,Number,N.A.,Baltimore,May,Percent,2007,Percent,0.051
12761,City,2005,Number,N.A.,Baltimore,June,Percent,2007,Percent,0.058
12762,City,2005,Number,N.A.,Baltimore,July,Percent,2007,Percent,0.059
12763,City,2005,Number,N.A.,Baltimore,August,Percent,2007,Percent,0.056
12764,City,2005,Number,N.A.,Baltimore,September,Percent,2007,Percent,0.054
12765,City,2005,Number,N.A.,Baltimore,October,Percent,2007,Percent,0.053
12766,City,2005,Number,N.A.,Baltimore,November,Percent,2007,Percent,0.05
12767,City,2005,Number,N.A.,Baltimore,December,Percent,2007,Percent,0.05
12768,City,2005,Number,N.A.,Baltimore,January,Percent,2008,Percent,0.056
12769,City,2005,Number,N.A.,Baltimore,February,Percent,2008,Percent,0.053
12770,City,2005,Number,N.A.,Baltimore,March,Percent,2008,Percent,0.052
12771,City,2005,Number,N.A.,Baltimore,April,Percent,2008,Percent,0.05
12772,City,2005,Number,N.A.,Baltimore,May,Percent,2008,Percent,0.057
12773,City,2005,Number,N.A.,Baltimore,June,Percent,2008,Percent,0.065
12774,City,2005,Number,N.A.,Baltimore,July,Percent,2008,Percent,0.069
12775,City,2005,Number,N.A.,Baltimore,August,Percent,2008,Percent,0.074
12776,City,2005,Number,N.A.,Baltimore,September,Percent,2008,Percent,0.071
12777,City,2005,Number,N.A.,Baltimore,October,Percent,2008,Percent,0.074
12778,City,2005,Number,N.A.,Baltimore,November,Percent,2008,Percent,0.079
12779,City,2005,Number,N.A.,Baltimore,December,Percent,2008,Percent,0.085
12780,City,2005,Number,N.A.,Baltimore,January,Percent,2009,Percent,0.099
12781,City,2005,Number,N.A.,Baltimore,February,Percent,2009,Percent,0.102
12782,City,2005,Number,N.A.,Baltimore,March,Percent,2009,Percent,0.101
12783,City,2005,Number,N.A.,Baltimore,April,Percent,2009,Percent,0.098
12784,City,2005,Number,N.A.,Baltimore,May,Percent,2009,Percent,0.104
12785,City,2005,Number,N.A.,Baltimore,June,Percent,2009,Percent,0.111
12786,City,2005,Number,N.A.,Baltimore,July,Percent,2009,Percent,0.113
12787,City,2005,Number,N.A.,Baltimore,August,Percent,2009,Percent,0.115
12788,City,2005,Number,N.A.,Baltimore,September,Percent,2009,Percent,0.11
12789,City,2005,Number,N.A.,Baltimore,October,Percent,2009,Percent,0.11
12790,City,2005,Number,N.A.,Baltimore,November,Percent,2009,Percent,0.11
12791,City,2005,Number,N.A.,Baltimore,December,Percent,2009,Percent,0.11
12792,City,2005,Number,N.A.,Baltimore,January,Percent,2010,Percent,0.113
12793,City,2005,Number,N.A.,Baltimore,February,Percent,2010,Percent,0.116
12794,City,2005,Number,N.A.,Baltimore,March,Percent,2010,Percent,0.115
12795,City,2005,Number,N.A.,Baltimore,April,Percent,2010,Percent,0.106
12796,City,2005,Number,N.A.,Baltimore,May,Percent,2010,Percent,0.108
12797,City,2005,Number,N.A.,Baltimore,June,Percent,2010,Percent,0.113
12798,City,2005,Number,N.A.,Baltimore,July,Percent,2010,Percent,0.117
12799,City,2005,Number,N.A.,Baltimore,August,Percent,2010,Percent,0.118
12800,City,2005,Number,N.A.,Baltimore,September,Percent,2010,Percent,0.112
12801,City,2005,Number,N.A.,Baltimore,October,Percent,2010,Percent,0.108
12802,City,2005,Number,N.A.,Baltimore,November,Percent,2010,Percent,0.11
12803,City,2005,Number,N.A.,Baltimore,December,Percent,2010,Percent,0.108
12804,City,2005,Number,N.A.,Baltimore,January,Percent,2011,Percent,0.114
12805,City,2005,Number,N.A.,Baltimore,February,Percent,2011,Percent,0.111
12806,City,2005,Number,N.A.,Baltimore,March,Percent,2011,Percent,0.106
12807,City,2005,Number,N.A.,Baltimore,April,Percent,2011,Percent,0.102
12808,City,2005,Number,N.A.,Baltimore,May,Percent,2011,Percent,0.104
12809,City,2005,Number,N.A.,Baltimore,June,Percent,2011,Percent,0.112
12810,City,2005,Number,N.A.,Baltimore,July,Percent,2011,Percent,0.112
12811,City,2005,Number,N.A.,Baltimore,August,Percent,2011,Percent,0.111
12812,City,2005,Number,N.A.,Baltimore,September,Percent,2011,Percent,0.105
12813,City,2005,Number,N.A.,Baltimore,October,Percent,2011,Percent,0.102
12814,City,2005,Number,N.A.,Baltimore,November,Percent,2011,Percent,0.099
12815,City,2005,Number,N.A.,Baltimore,December,Percent,2011,Percent,0.098
12816,City,2005,Number,N.A.,Baltimore,January,Percent,2012,Percent,0.105
12817,City,2005,Number,N.A.,Baltimore,February,Percent,2012,Percent,0.103
12818,City,2005,Number,N.A.,Baltimore,March,Percent,2012,Percent,0.099
12819,City,2005,Number,N.A.,Baltimore,April,Percent,2012,Percent,0.094
12820,City,2005,Number,N.A.,Baltimore,May,Percent,2012,Percent,0.099
12821,City,2005,Number,N.A.,Baltimore,June,Percent,2012,Percent,0.107
12822,City,2005,Number,N.A.,Baltimore,July,Percent,2012,Percent,0.109
12823,City,2005,Number,N.A.,Baltimore,August,Percent,2012,Percent,0.107
12824,City,2005,Number,N.A.,Baltimore,September,Percent,2012,Percent,0.1
12825,City,2005,Number,N.A.,Baltimore,October,Percent,2012,Percent,0.1
12826,City,2005,Number,N.A.,Baltimore,November,Percent,2012,Percent,0.098
12827,City,2005,Number,N.A.,Baltimore,December,Percent,2012,Percent,0.099
12828,City,2005,Number,N.A.,Baltimore,January,Percent,2013,Percent,0.108
12829,City,2005,Number,N.A.,Baltimore,February,Percent,2013,Percent,0.103
12830,City,2005,Number,N.A.,Baltimore,March,Percent,2013,Percent,0.098
12831,City,2005,Number,N.A.,Baltimore,April,Percent,2013,Percent,0.093
12832,City,2005,Number,N.A.,Baltimore,May,Percent,2013,Percent,0.095
12833,City,2005,Number,N.A.,Baltimore,June,Percent,2013,Percent,0.101
12834,City,2005,Number,N.A.,Baltimore,July,Percent,2013,Percent,0.101
12835,City,2005,Number,N.A.,Baltimore,August,Percent,2013,Percent,0.098
12836,City,2005,Number,N.A.,Baltimore,September,Percent,2013,Percent,0.092
12837,City,2005,Number,N.A.,Baltimore,October,Percent,2013,Percent,0.094
